LEVELS_RULES	drlgFileName	undefined1	drlgRuleSet	label	minSubs	minSubsNightMare	maxSubs	maxSubsNightMare	attempts	replaceAll	replaceAndCheck	onceForReplacement	mustPlace	weighted	exitRule	deadEndRule	looping	loopLabel	askQuests	randomQuestPercent	questTaskComplete	theme_RunRule	theme_SkipRule
"3,60,0,-1,0,-1"	TRule_02	1	DRLG_PerformanceTestLevelB		6	6	8	8	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_03	1	DRLG_PerformanceTestLevelB		4	4	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_04	1	DRLG_PerformanceTestLevelB		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_05	1	DRLG_PerformanceTestLevelB		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_06	1	DRLG_PerformanceTestLevelB		4	4	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_07B	1	DRLG_PerformanceTestLevelB		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_01	1	DRLG_PerformanceTestLevelC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_02	1	DRLG_PerformanceTestLevelC		6	6	8	8	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_03	1	DRLG_PerformanceTestLevelC		4	4	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_04	1	DRLG_PerformanceTestLevelC		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_05	1	DRLG_PerformanceTestLevelC		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_06	1	DRLG_PerformanceTestLevelC		4	4	6	6	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TRule_07C	1	DRLG_PerformanceTestLevelC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_01	1	DRLG_MonsterTestLevel		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_02	1	DRLG_MonsterTestLevel		4	4	5	5	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_03	1	DRLG_MonsterTestLevel		3	3	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_04	1	DRLG_MonsterTestLevel		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_05	1	DRLG_MonsterTestLevel		3	3	4	4	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_06	1	DRLG_MonsterTestLevel		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_07	1	DRLG_MonsterTestLevel		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_09	1	DRLG_MonsterTestLevel		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_10	1	DRLG_MonsterTestLevel		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_11	1	DRLG_MonsterTestLevel		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_13	1	DRLG_MonsterTestLevel		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_14	1	DRLG_MonsterTestLevel		6	6	8	8	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,1,0,-1,0,-1"	DRLG_1	5	DRLG_TubeB		0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Template	34	DRLG_Crypts		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_015	34	DRLG_Crypts		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_01	34	DRLG_Crypts		3	3	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05	34	DRLG_Crypts		1	1	1	1	0	0	0	0	1	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05D	34	DRLG_Crypts		1	1	1	1	0	0	0	0	1	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_02	34	DRLG_Crypts		3	3	7	7	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_03	34	DRLG_Crypts		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_06	34	DRLG_Crypts		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_08	34	DRLG_Crypts		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_04	34	DRLG_Crypts		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_09	34	DRLG_Crypts		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG_Crypts		30	30	35	35	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Template	34	DRLG_CryptsB		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_015	34	DRLG_CryptsB		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_10	34	DRLG_CryptsB		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05	34	DRLG_CryptsB		1	1	1	1	0	0	0	0	1	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05D	34	DRLG_CryptsB		1	1	1	1	0	0	0	0	1	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_02	34	DRLG_CryptsB		3	3	7	7	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_03	34	DRLG_CryptsB		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_06	34	DRLG_CryptsB		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_08	34	DRLG_CryptsB		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_04	34	DRLG_CryptsB		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_09	34	DRLG_CryptsB		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG_CryptsB		30	30	35	35	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Template	34	DRLG_CryptsC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_015	34	DRLG_CryptsC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_11	34	DRLG_CryptsC		5	5	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_20	34	DRLG_CryptsC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_12	34	DRLG_CryptsC		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_21	34	DRLG_CryptsC		3	3	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05	34	DRLG_CryptsC		1	1	1	1	0	0	0	0	1	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05D	34	DRLG_CryptsC		1	1	1	1	0	0	0	0	1	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_03	34	DRLG_CryptsC		5	5	15	15	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_06	34	DRLG_CryptsC		5	5	15	15	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_08	34	DRLG_CryptsC		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_04	34	DRLG_CryptsC		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_09	34	DRLG_CryptsC		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG_CryptsC		30	30	35	35	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CB_Template	34	DRLG_CryptsD		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_16	34	DRLG_CryptsD		4	4	8	8	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_17	34	DRLG_CryptsD		1	1	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_18	34	DRLG_CryptsD		1	1	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_19	34	DRLG_CryptsD		5	5	20	20	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_03	34	DRLG_CryptsD		10	10	30	30	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_06	34	DRLG_CryptsD		10	10	30	30	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_14	34	DRLG_CryptsD		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_15	34	DRLG_CryptsD		1	1	1	1	0	0	0	0	1	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_15D	34	DRLG_CryptsD		1	1	1	1	0	0	0	0	1	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG_CryptsD		20	20	100	100	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	31	DRLG_Caves		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_Caves		2	2	4	4	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03	31	DRLG_Caves		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	31	DRLG_CavesSmall		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_02	31	DRLG_CavesSmall		1	1	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Rule_Caves_03	31	DRLG_CavesSmall		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Template	34	DRLG Temple Place		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_01	34	DRLG Temple Place		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_01_rescue	34	DRLG Temple Place		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_01	34	DRLG Temple Place		1	1	2	2	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_02	34	DRLG Temple Place		3	3	7	7	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_03	34	DRLG Temple Place		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_06	34	DRLG Temple Place		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_05	34	DRLG Temple Place		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_08	34	DRLG Temple Place		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_04	34	DRLG Temple Place		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_09	34	DRLG Temple Place		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG Temple Place		30	30	35	35	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Template	34	DRLG OldBailey		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_01	34	DRLG OldBailey		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_01_message	34	DRLG OldBailey		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_02	34	DRLG OldBailey		3	3	7	7	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_03	34	DRLG OldBailey		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_06	34	DRLG OldBailey		5	5	10	10	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_08	34	DRLG OldBailey		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_04	34	DRLG OldBailey		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_09	34	DRLG OldBailey		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG OldBailey		30	30	35	35	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template_TK	34	DRLG TestKnowledge		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	C_Rule_07	34	DRLG TestKnowledge		30	30	35	35	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateBlackfriarsStation	2	DRLG_Blackfriars Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateMansionHouse	2	DRLG_Mansion House Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	TemplateTowerHillStation	2	DRLG_Tower Hill Station		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	37	DRLG_Catacombs		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_01	37	DRLG_Catacombs		60	60	75	75	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_24	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_02	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_03	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_04	37	DRLG_Catacombs		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_05	37	DRLG_Catacombs		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_06	37	DRLG_Catacombs		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_07	37	DRLG_Catacombs		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_08	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_09	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_10	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_11	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_12	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_13	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_14	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_15	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_16	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_18	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_19	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_25	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_20	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_21	37	DRLG_Catacombs		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_22	37	DRLG_Catacombs		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_23	37	DRLG_Catacombs		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_99	37	DRLG_Catacombs		0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_100	37	DRLG_Catacombs		0	0	0	0	0	0	1	1	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	37	DRLG_CatacombsNew		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_01	37	DRLG_CatacombsNew		60	60	75	75	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_24	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_02	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_03	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_04	37	DRLG_CatacombsNew		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_05	37	DRLG_CatacombsNew		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_06	37	DRLG_CatacombsNew		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_07	37	DRLG_CatacombsNew		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_08	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_09	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_10	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_11	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_12	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_13	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_14	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_15	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_16	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_18	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_19	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_25	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_20	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_Newb	37	DRLG_CatacombsNew		1	1	1	1	0	0	0	0	1	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_Newc	37	DRLG_CatacombsNew		1	1	1	1	0	0	0	0	1	0	1	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_Newc_D	37	DRLG_CatacombsNew		1	1	1	1	0	0	0	0	1	0	0	1	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_23	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_100	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	1	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_New	37	DRLG_CatacombsNew		0	0	0	0	0	0	1	1	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	Template	37	DRLG Necropolis 5		1	1	1	1	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_01	37	DRLG Necropolis 5		60	60	75	75	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_24	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_02	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_03	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_04	37	DRLG Necropolis 5		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_05	37	DRLG Necropolis 5		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_06	37	DRLG Necropolis 5		2	2	3	3	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_07	37	DRLG Necropolis 5		4	4	5	5	0	0	0	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_08	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_09	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_10	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_11	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_12	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_13	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
"3,60,0,-1,0,-1"	CT_Rule_14	37	DRLG Necropolis 5		0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	-1	-1	-1
