"LEVEL"	"name"	"code"	"bitfieldIndex"	"unknown1"	"defaultSubLevel"	"previousLevel"	"nextLevel"	"levelDisplayName"	"floorSuffixName"	"finalSuffixFloorName"	"town"	"alwaysActive"	"startingLocation"	"unknown2"	"levelRestartRedirect"	"portalAndRecallLoc"	"firstPortalandRecallLoc"	"safe"	"subLevelTownPortal"	"tutorial"	"disableTownPortals"	"onEnterClearBadStates"	"playerOwnedCannotDie"	"hardcoreDeadCanVisit"	"canFormAutoParties"	"CameraDollyScale"	"minZ"	"maxZ"	"visibilityOpacity"	"fixedOrientation"	"orientedToMap"	"allowRandomOrientation"	"hellriftChancePercent"	"hellriftSubLevel1"	"madLibs"	"properNames"	"adjectives"	"nouns"	"affixs"	"suffixs"	"subLevel1"	"subLevel2"	"subLevel3"	"subLevel4"	"subLevel5"	"subLevel6"	"subLevel7"	"subLevel8"	"autoWaypoint"	"multiplayerOnly"	"useTeamColors"	"waypoint"	"srvLevelType"	"playerMax"	"monsterLevel"	"monsterLevelNightmare"	"unknown3"	"monsterLevelFromParentLevel"	"monsterLevelFromActivator"	"monsterLevelActivatorDelta"	"selectRandomThemePct"	"partySizeRecommended"	"questSpawnClass"	"interactableSpawnClass"	"stringEnter"	"stringLeave"	"championSpawnChancePercentAtEachSpawnLocation"	"uniqueMonsterChancePercent"	"mapX"	"mapY"	"firstLevel"	"firstLevelCheating"	"playerExpLevel"	"startingGold"	"bonusStartingTreasure"	"sequenceNumber"	"blank"	"worldMapRow"	"worldMapCol"	"worldMapFrame"	"worldMapFrameUnexplored"	"worldMapColor"	"worldMapLabelPos"	"worldMapLabelXOffs"	"worldMapLabelYOffs"	"worldMapConnectIDs1"	"worldMapConnectIDs2"	"worldMapConnectIDs3"	"worldMapConnectIDs4"	"worldMapConnectIDs5"	"worldMapConnectIDs6"	"worldMapConnectIDs7"	"worldMapConnectIDs8"	"adventureChancePercent"	"numAdventures"	"enableRoomReset"	"roomResetDelayInSeconds"	"roomResetWhenMonstersBelowPercent"	"monsterRoomDensityMultiplier"	"contentsAlwaysRevealed"	"scriptPlayerEnterLevel"	"allowOverworldTravel"
"3,60,0,-1,0,-1"	"Hell"	20803	122	0	0	120	-1	8572	-1	-1	0	0	0	-1	0	0	0	0	-1	0	1	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,30,0"	"26,60,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.24	50	-1	-1	0	0	-1	-1	120	0	4	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1200	20	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,10,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,100,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,100,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,100,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,100,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,48,100,-1,0,-1"		0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,60,0,-1,0,-1"	"Duel Arena City"	17477	150	0	0	-1	-1	8697	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,30,0"	"26,60,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	"map_circle"	"map_circle_dotted"	38	3	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	"26,0,0"	1	1200	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"Town Portal"	21059	151	0	0	-1	-1	8665	-1	-1	1	0	0	-1	0	0	0	1	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,1,0"	"26,1,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	2	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,63,0,-1,0,-1"	"TheDark"	21315	152	0	1	-1	-1	8595	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"710,26,3,26,4,3,33,0"	"710,26,3,26,4,3,33,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"FPS Action Test"	21571	153	0	0	-1	-1	8666	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"710,26,3,26,4,3,33,0"	"710,26,3,26,4,3,33,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"RTS Test"	21827	154	0	0	-1	-1	8666	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"710,26,3,26,4,3,33,0"	"710,26,3,26,4,3,33,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"Sewers"	22083	155	0	0	-1	-1	8667	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	"26,1,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.12	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"SoundField"	22339	156	0	0	-1	-1	8592	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,1,0"	"26,1,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	100	"26,0,0"	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"Soundfield_Part_Deux"	22595	157	0	0	-1	-1	8668	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	2	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"MonsterField"	22851	158	0	0	-1	-1	8669	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	2	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"TubeStation"	23107	159	0	0	-1	-1	8670	-1	-1	1	0	1	-1	0	1	0	1	-1	0	0	0	0	1	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	2	35	"26,4,0"	"26,4,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.08	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"CoventGarden"	24899	160	0	0	-1	-1	8671	-1	-1	1	0	1	-1	0	1	0	1	-1	0	0	0	0	1	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	2	35	"26,4,0"	"26,4,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.08	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"LeicesterSquare"	25155	161	0	0	-1	-1	8447	-1	-1	1	0	1	-1	0	1	0	1	-1	0	0	0	0	1	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	2	35	"26,4,0"	"26,4,0"	0	0	0	0	0	0	-1	-1	-1	-1	0.08	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"ParkingLot"	25411	162	0	0	-1	-1	8672	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	"26,1,0"	"26,1,0"	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"TubeB"	25667	163	0	0	-1	-1	8593	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	100	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"TubeB_Crypts"	25923	164	0	0	-1	-1	8593	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"PerformanceTestLevel"	26179	165	0	0	-1	-1	8673	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"PerformanceTestLevelA"	26435	166	0	0	-1	-1	8674	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
"3,1,0,-1,0,-1"	"PerformanceTestLevelB"	26691	167	0	0	-1	-1	8675	-1	-1	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	1	-0.5	0.5	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	2147483647	0	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1			-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1.15	0	0	0
