ROOM_INDEX	name	outDoor	outDoorVisibility	computeAmbientOcclusion	noMonsterSpawn	noAdventures	noSubLevelEntrance	occupiesNodes	raisesNodes	fullCollision	dontObstructSound	dontOccludeVisibility	thirdPersonCameraIgnore	rtsCameraIgnore	havokSliceType	roomVersion	nodeBuffer	reverbEnvironment	backGroundSound	noGore	noHumans
"3,60,0,-1,0,-1"	TemplarBase\TB_stairB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_stairBb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_stairC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_stairCc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_connectA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_connectB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_connectBb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\TB_doorcap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cathedral	14	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\SectionA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\SectionB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\SectionC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\SectionD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\SectionE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TemplarBase\SectionF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLc	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLd	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLe	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLf	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLg	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLh	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,60,0,-1,0,-1"	TowerOfLondon\TOLi	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Sewers	2	-1	-1
"3,62,0,-1,0,-1"	TownPortal\TownPortal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NoVerb	-1	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRK	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	17	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRKB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	18	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRL	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	17	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRLB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	18	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	19	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRBB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	20	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRH	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	17	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRHB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	18	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRBR	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	17	-1	-1
"3,60,0,-1,0,-1"	TruthRoomKnowledge\TRBRB	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	HG_Sewers	18	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_bendA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_bendB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_entry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_stationA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_stationB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_stationC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_tubestartA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,1,0,-1,0,-1"	TubeB\TubeB_tubestartB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_tubes	-1	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CharingCross\CC_center	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CharingCross\CC_escalator	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CharingCross\CC_hallA	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CharingCross\CC_hallB	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CharingCross\CC_southbound	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_southbound	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_northbound	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_hall	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_center	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_stairA	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_stairB	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\CoventGarden\CG_stairC	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,62,0,-1,0,-1"	TubeStations\Holborn\HB_platform	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,62,0,-1,0,-1"	TubeStations\Holborn\HB_hall	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	14	-1	-1
"3,60,0,-1,0,-1"	TubeStations\Temple\TM_platform	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	TubeStations\Monument\MN_platform	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\StPauls\SP_platform	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	TubeStations\StPauls\SP_hall	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	TubeStations\StPauls\SP_entry	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	13	-1	-1
"3,60,0,-1,0,-1"	TubeStations\LiverpoolStreet\LP_center	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\LiverpoolStreet\LP_hallA	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\LiverpoolStreet\LP_hallB	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\LiverpoolStreet\LP_southbound	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\LiverpoolStreet\LP_escalator	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,60,0,-1,0,-1"	TubeStations\OxfordCircus\OC_platform	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_tubes	12	-1	-1
"3,1,0,-1,0,-1"	TunnelTransB\TunnelTransB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NoVerb	-1	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_edge	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_edgeA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_edgeB	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_edge_in	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_edge_out	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_Tube_Connect_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_entrance	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_exit	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_in	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_out	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_side	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_sideA	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flatA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_a	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_b	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_c	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_d	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_e	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_road_I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_road_L	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_road_T	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_road_E	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_Flat_Pond	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_large_A	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_large_B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\Forest_flat_large_C	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Forest\CTTemp_Nc	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	27	-1	-1
"3,60,0,-1,0,-1"	Stonehenge\PillarA	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	29	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_edge	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_flat	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_edge_in	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_edge_out	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_out	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_in	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_side	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_flat_a	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_flat_b	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_flat_c	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_flat_d	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	Forest\Plains_flat_e	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Outdoor	28	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_ConnA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\111_A	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Oa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Xa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Ob	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Xb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Oc	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Xc	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_A_Stairs	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\111_AC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AC_Oa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AC_Xa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_AC_Oa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_A_Oa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\112_SABD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Oa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Oa_Light	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Xa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Xa_Light	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Ob	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Ob_Light	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Xb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_112_SABD_Xb_Light	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\111_AD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AD_Oa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AD_Xa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AD_Ob	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AD_Xb	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\Bint_111_AD_Oc	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\BWallBCa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\BWallBCIa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\BWallCa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	BuildInterior\BWallNa	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HG_Crypts	31	-1	-1
"3,60,0,-1,0,-1"	Abyss\player_spawn_a	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\player_spawn_b	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_X	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Xa	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Xb	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Xc	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_I_ramp_C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Ia	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Ib	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Ic	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_T	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_T_ramp_I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Ta	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Tb	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_connect	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_I_cap	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Ia	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Ib	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\ramp_Ic	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_Tc	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\path_C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_1x	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_2x	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_2xa	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_2xb	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_2xc	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\flat_4x	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\room_1x	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\spiral	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\spiral_T	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\spiral_B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
"3,60,0,-1,0,-1"	Abyss\blockout	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Abyss	30	-1	-1
