ReferenceId	Unknown1	StringId	Unknown2	String	Attribute1	Attribute2	Attribute3	Attribute4
15197	6685	Skill Token Buff Turret	0	Buff Turret Skill Token	Singular	Default		
15197	6685	Skill Token Buff Turret	0	Buff Turret Skill Tokens	Plural			
15198	6686	Skill Token Turret Attack Mode	0	Scorpion Targeting System	Singular	Default		
15198	6686	Skill Token Turret Attack Mode	0	Scorpion Targeting Systems	Plural			
15199	6687	Skill Token Transform Zombie	0	Heart of Talox	Singular	Default		
15199	6687	Skill Token Transform Zombie	0	Hearts of Talox	Plural			
15200	6688	Skill Token Zombie Lord	0	Skull of Dessicator	Singular	Default		
15200	6688	Skill Token Zombie Lord	0	Skulls of Dessicator	Plural			
15201	6689	Skill Token Command Laser	0	Command Laser Skill Token	Singular	Default		
15201	6689	Skill Token Command Laser	0	Command Laser Skill Tokens	Plural			
15202	6690	Skill Token Reaper Laser	0	Reaper Laser Skill Token	Singular	Default		
15202	6690	Skill Token Reaper Laser	0	Reaper Laser Skill Tokens	Plural			
15203	6691	Skill Token Zombie Lunch	0	Zombie Lunch Skill Token	Singular	Default		
15203	6691	Skill Token Zombie Lunch	0	Zombie Lunch Skill Tokens	Plural			
15204	6692	Skill Token Zombie Sacrifice	0	Claw of Errgoth	Singular	Default		
15204	6692	Skill Token Zombie Sacrifice	0	Claws of Errgoth	Plural			
15205	6693	Skill Token Transform Wraith	0	Transform Wraith Skill Token	Singular	Default		
15205	6693	Skill Token Transform Wraith	0	Transform Wraith Skill Tokens	Plural			
15206	6694	Skill Token Summon Bonewall	0	Gravedust	Singular	Default		
15206	6694	Skill Token Summon Bonewall	0	Gravedust	Plural			
15207	6695	Skill Token Summon Hydra	0	Pendant of Talox	Singular	Default		
15207	6695	Skill Token Summon Hydra	0	Pendants of Talox	Plural			
15208	6696	Skill Token Shield Hardening	0	Shield Hardening Skill Token	Singular	Default		
15208	6696	Skill Token Shield Hardening	0	Shield Hardening Skill Tokens	Plural			
15209	6697	Cabalist_Focus27_teeth_basic	0	Coreslicer	Singular	Default		
15209	6697	Cabalist_Focus27_teeth_basic	0	Coreslicers	Plural			
15210	6698	Cabalist_Focus27_teethMk2_basic	0	Coreslasher	Singular	Default		
15210	6698	Cabalist_Focus27_teethMk2_basic	0	Coreslashers	Plural			
15211	6699	Cabalist_Focus27_teethMk3_basic	0	Coreshredder	Singular	Default		
15211	6699	Cabalist_Focus27_teethMk3_basic	0	Coreshredders	Plural			
15212	6700	Cabalist_Focus28_tusks_basic	0	Ripping Radiant	Singular	Default		
15212	6700	Cabalist_Focus28_tusks_basic	0	Ripping Radiants	Plural			
15213	6701	Cabalist_Focus28_tusksMk2_basic	0	Riving Radiant	Singular	Default		
15213	6701	Cabalist_Focus28_tusksMk2_basic	0	Riving Radiants	Plural			
15214	6702	Cabalist_Focus28_tusksMk3_basic	0	Rending Radiant	Singular	Default		
15214	6702	Cabalist_Focus28_tusksMk3_basic	0	Rending Radiants	Plural			
15215	6703	Cabalist_Focus27_teeth	0	Ripshard	Singular	Default		
15215	6703	Cabalist_Focus27_teeth	0	Ripshards	Plural			
15216	6704	Cabalist_Focus27_teeth Unique 01	0	Megalodon	Singular	Default		
15216	6704	Cabalist_Focus27_teeth Unique 01	0	Megalodons	Plural			
15217	6705	fla Cabalist_Focus27_teeth	0	"When I fight someone, I want to break his will. I want to take his manhood. I want to rip out his heart and show it to him.\n- Mike Tyson"	Singular	Default		
15217	6705	fla Cabalist_Focus27_teeth	0	"When I fight someone, I want to break his will. I want to take his manhood. I want to rip out his heart and show it to him.\n- Mike Tyson"	Plural			
15218	6706	Cabalist_Focus27_teethMk2	0	Predator Ripshard	Singular	Default		
15218	6706	Cabalist_Focus27_teethMk2	0	Predator Ripshards	Plural			
15219	6707	Cabalist_Focus27_teethMk2 Unique 01	0	Remnants of Grregas	Singular	Default		
15219	6707	Cabalist_Focus27_teethMk2 Unique 01	0	Remnants of Grregas	Plural			
15220	6708	fla Cabalist_Focus27_teethMk2	0	"Life itself is held in the grinning fangs of Death, Yet men delay to obtain release from the world. Alas, the conduct of mankind is surprising.\n- Titus Maccius Plautus"	Singular	Default		
15220	6708	fla Cabalist_Focus27_teethMk2	0	"Life itself is held in the grinning fangs of Death, Yet men delay to obtain release from the world. Alas, the conduct of mankind is surprising.\n- Titus Maccius Plautus"	Plural			
15221	6709	Cabalist_Focus27_teethMk3	0	Slayer Ripshard	Singular	Default		
15221	6709	Cabalist_Focus27_teethMk3	0	Slayer Ripshards	Plural			
15222	6710	Cabalist_Focus27_teethMk3 Unique 01	0	Black Angel	Singular	Default		
15222	6710	Cabalist_Focus27_teethMk3 Unique 01	0	Black Angels	Plural			
15223	6711	fla Cabalist_Focus27_teethMk3	0	On a starred night the dark angel uprose.\nTired of his dark dominion swung the fiend.\n- Cabalist Text	Singular	Default		
15223	6711	fla Cabalist_Focus27_teethMk3	0	On a starred night the dark angel uprose.\nTired of his dark dominion swung the fiend.\n- Cabalist Text	Plural			
15224	6712	Cabalist_Focus28_tusks	0	Bloodshard	Singular	Default		
15224	6712	Cabalist_Focus28_tusks	0	Bloodshards	Plural			
15225	6713	Cabalist_Focus28_tusks Unique 01	0	Mordify	Singular	Default		
15225	6713	Cabalist_Focus28_tusks Unique 01	0	Tuskulls	Plural			
15226	6714	fla Cabalist_Focus28_tusks	0	My bones are pierced in me in the night season: and my sinews take no rest.\n- Job 30:17	Singular	Default		
15226	6714	fla Cabalist_Focus28_tusks	0	My bones are pierced in me in the night season: and my sinews take no rest.\n- Job 30:17	Plural			
15227	6715	Cabalist_Focus28_tusksMk2	0	Grim Bloodshard	Singular	Default		
15227	6715	Cabalist_Focus28_tusksMk2	0	Grim Bloodshards	Plural			
15228	6716	Cabalist_Focus28_tusksMk2 Unique 01	0	Tuskull	Singular	Default		
15228	6716	Cabalist_Focus28_tusksMk2 Unique 01	0	The Abandoned Fists	Plural			
15229	6717	fla Cabalist_Focus28_tusksMk2	0	"Counting its dead by thousands, the hostile army, pierced and shattered in the clash of arms, shall lie!\n- Atharva Veda"	Singular	Default		
15229	6717	fla Cabalist_Focus28_tusksMk2	0	"Counting its dead by thousands, the hostile army, pierced and shattered in the clash of arms, shall lie!\n- Atharva Veda"	Plural			
15230	6718	Cabalist_Focus28_tusksMk3	0	Eviceration Bloodshard	Singular	Default		
15230	6718	Cabalist_Focus28_tusksMk3	0	Eviceration Bloodshards	Plural			
15231	6719	Cabalist_Focus28_tusksMk3 Unique 01	0	The Abandoned Fist	Singular	Default		
15231	6719	Cabalist_Focus28_tusksMk3 Unique 01	0	Mordify	Plural			
15232	6720	fla Cabalist_Focus28_tusksMk3	0	"When you are an anvil be patient; when a hammer, strike.\n- Arabian Proverb"	Singular	Default		
15232	6720	fla Cabalist_Focus28_tusksMk3	0	"When you are an anvil be patient; when a hammer, strike.\n- Arabian Proverb"	Plural			
15233	6721	Cabalist_Focus29_glyph	0	Glyphshard	Singular	Default		
15233	6721	Cabalist_Focus29_glyph	0	Glyphshards	Plural			
15234	6722	Cabalist_Focus29_glyph Unique 01	0	Ceremonial Shard	Singular	Default		
15234	6722	Cabalist_Focus29_glyph Unique 01	0	Keel Brands	Plural			
15235	6723	fla Cabalist_Focus29_glyph	0	I would rather live in a world where my life is surrounded by mystery than live in a world so small that my mind could comprehend it.\n- Harry Emerson Fosdick	Singular	Default		
15235	6723	fla Cabalist_Focus29_glyph	0	I would rather live in a world where my life is surrounded by mystery than live in a world so small that my mind could comprehend it.\n- Harry Emerson Fosdick	Plural			
15236	6724	Cabalist_Focus29_glyphMk2	0	Grand Glyphshard	Singular	Default		
15236	6724	Cabalist_Focus29_glyphMk2	0	Glyph Glyphshard	Plural			
15237	6725	Cabalist_Focus29_glyphMk2 Unique 01	0	The Keel Brand	Singular	Default		
15237	6725	Cabalist_Focus29_glyphMk2 Unique 01	0	Ceremonial Shards	Plural			
15238	6726	fla Cabalist_Focus29_glyphMk2	0	Now comes the mystery.\n- Last words of Ambrose Delphian	Singular	Default		
15238	6726	fla Cabalist_Focus29_glyphMk2	0	Now comes the mystery.\n- Last words of Ambrose Delphian	Plural			
15239	6727	Cabalist_Focus29_glyphMk3	0	Obliteration Glyphshard	Singular	Default		
15239	6727	Cabalist_Focus29_glyphMk3	0	Glyph Glyphshard	Plural			
15240	6728	Cabalist_Focus29_glyphMk3 Unique 01	0	Galactic Conquest	Singular	Default		
15240	6728	Cabalist_Focus29_glyphMk3 Unique 01	0	Galactic Conquests	Plural			
15241	6729	fla Cabalist_Focus29_glyphMk3	0	The final mystery is oneself.\n- Oscar Wilde	Singular	Default		
15241	6729	fla Cabalist_Focus29_glyphMk3	0	The final mystery is oneself.\n- Oscar Wilde	Plural			
15242	6730	Gleamcarver	0	Gleamcarver	Singular	Default		
15242	6730	Gleamcarver	0	Gleamcarver	Plural			
15243	6731	Gleamcarver Unique 01	0	Grimace	Singular	Default		
15243	6731	Gleamcarver Unique 01	0	Grimaces	Plural			
15244	6732	fla gleamcarver	0	"There has been opposition to every innovation in the history of man, with the possible exception of the sword.\n- Benjamin Dana"	Singular	Default		
15244	6732	fla gleamcarver	0	"There has been opposition to every innovation in the history of man, with the possible exception of the sword.\n- Benjamin Dana"	Plural			
15245	6733	Dissector	0	Dissector	Singular	Default		
15245	6733	Dissector	0	Dissector	Plural			
15246	6734	Dissector Unique 01	0	Moorgoth's Hand	Singular	Default		
15246	6734	Dissector Unique 01	0	Moorgoth's Hands	Plural			
15247	6735	fla dissector	0	The failure to dissect the cause of war leaves us open for the next installment.\n- Chris Hedges	Singular	Default		
15247	6735	fla dissector	0	The failure to dissect the cause of war leaves us open for the next installment.\n- Chris Hedges	Plural			
15248	6736	Dissector Shield	0	Dissector Shield	Singular	Default		
15248	6736	Dissector Shield	0	Dissector Shield	Plural			
15249	6737	Dissector Shield Unique 01	0	Moorgoth's Hold	Singular	Default		
15249	6737	Dissector Shield Unique 01	0	Moorgoth's Holds	Plural			
15250	6738	fla dissector_shield	0	"Let those who boast their courage in the field, find little safety from my shield.\n- Guardian Chant"	Singular	Default		
15250	6738	fla dissector_shield	0	"Let those who boast their courage in the field, find little safety from my shield.\n- Guardian Chant"	Plural			
15251	6739	Core Magnum	0	F-S Force Magnum	Singular	Default		
15251	6739	Core Magnum	0	F-S Force Magnums	Plural			
15252	6740	Core Magnum Unique 01	0	Mastodon	Singular	Default		
15252	6740	Core Magnum Unique 01	0	Mastodons	Plural			
15253	6741	fla core_magnum	0	"Don't force it, get a bigger hammer.\n- Arthur Bloch"	Singular	Default		
15253	6741	fla core_magnum	0	"Don't force it, get a bigger hammer.\n- Arthur Bloch"	Plural			
15254	6742	Thunderclash	0	XM909 Thunderclash	Singular	Default		
15254	6742	Thunderclash	0	XM909 Thunderclashs	Plural			
15255	6743	Thunderclash Unique 01	0	XM9x Thundergod	Singular	Default		
15255	6743	Thunderclash Unique 01	0	XM9x Thundergods	Plural			
15256	6744	fla thunderclash	0	"Thunder is good, thunder is impressive; but it is lightning that does all the work.\n- Mark Twain"	Singular	Default		
15256	6744	fla thunderclash	0	"Thunder is good, thunder is impressive; but it is lightning that does all the work.\n- Mark Twain"	Plural			
15257	6745	Thumper	0	Thumper	Singular	Default		
15257	6745	Thumper	0	Thumpers	Plural			
15258	6746	Thumper Unique 01	0	Doompulse	Singular	Default		
15258	6746	Thumper Unique 01	0	Doompulses	Plural			
15259	6747	fla Thumper	0	Three. . . Two. . . One. . .!\n- Gunny	Singular	Default		
15259	6747	fla Thumper	0	Three. . . Two. . . One. . .!\n- Gunny	Plural			
15260	6748	c_power5_normal_belt	0	Feral Belt	Singular	Default		
15260	6748	c_power5_normal_belt	0	Feral Belts	Plural			
15261	6749	c_power5_normal_belt Unique 01	0	Hellion Hasp	Singular	Default		
15261	6749	c_power5_normal_belt Unique 01	0	Hellion Hasps	Plural			
15262	6750	fla c_power5_normal_belt	0	I don't need a belt to make me. I make the belt.\n- James Toney	Singular	Default		
15262	6750	fla c_power5_normal_belt	0	I don't need a belt to make me. I make the belt.\n- James Toney	Plural			
15263	6751	c_power5_normal_gloves	0	Feral Gloves	Singular	Default		
15263	6751	c_power5_normal_gloves	0	Feral Gloves	Plural			
15264	6752	c_power5_normal_gloves Unique 01	0	Gehenna Grasps	Singular	Default		
15264	6752	c_power5_normal_gloves Unique 01	0	Gehenna Grasps	Plural			
15265	6753	fla c_power5_normal_gloves	0	Beware that you do not lose the substance by grasping at the shadow.\n- Aesop	Singular	Default		
15265	6753	fla c_power5_normal_gloves	0	Beware that you do not lose the substance by grasping at the shadow.\n- Aesop	Plural			
15266	6754	c_power5_normal_head	0	Feral Mask	Singular	Default		
15266	6754	c_power5_normal_head	0	Feral Masks	Plural			
15267	6755	c_power5_normal_head Unique 01	0	Dark Visage	Singular	Default		
15267	6755	c_power5_normal_head Unique 01	0	Dark Visages	Plural			
15268	6756	fla c_power5_normal_head	0	"We are each our own devil, and we make this world our hell.\n- Oscar Wilde"	Singular	Default		
15268	6756	fla c_power5_normal_head	0	"We are each our own devil, and we make this world our hell.\n- Oscar Wilde"	Plural			
15269	6757	c_power5_normal_pants	0	Feral Guards	Singular	Default		
15269	6757	c_power5_normal_pants	0	Feral Guards	Plural			
15270	6758	c_power5_normal_pants Unique 01	0	Legion Guards	Singular	Default		
15270	6758	c_power5_normal_pants Unique 01	0	Legion Guards	Plural			
15271	6759	fla c_power5_normal_pants	0	My name is Legion: for we are many.\n-Mark 5:9	Singular	Default		
15271	6759	fla c_power5_normal_pants	0	My name is Legion: for we are many.\n-Mark 5:9	Plural			
15272	6760	c_power5_normal_shoulders	0	Feral Shoulders	Singular	Default		
15272	6760	c_power5_normal_shoulders	0	Feral Shoulders	Plural			
15273	6761	c_power5_normal_shoulders Unique 01	0	Pit Pauldrons	Singular	Default		
15273	6761	c_power5_normal_shoulders Unique 01	0	Pit Pauldrons	Plural			
15274	6762	fla c_power5_normal_shoulders	0	Hell is empty and all the devils are here.\n- William Shakespeare	Singular	Default		
15274	6762	fla c_power5_normal_shoulders	0	Hell is empty and all the devils are here.\n- William Shakespeare	Plural			
15275	6763	c_power5_normal_torso	0	Feral Plate	Singular	Default		
15275	6763	c_power5_normal_torso	0	Feral Plates	Plural			
15276	6764	c_power5_normal_torso Unique 01	0	Heart of Darkness	Singular	Default		
15276	6764	c_power5_normal_torso Unique 01	0	Hearts of Darkness	Plural			
15277	6765	fla c_power5_normal_torso	0	For this world which thou dost inhabit is itself the realm of darkness and this very flesh is thy perdition.\n-Ecclesiastes	Singular	Default		
15277	6765	fla c_power5_normal_torso	0	For this world which thou dost inhabit is itself the realm of darkness and this very flesh is thy perdition.\n-Ecclesiastes	Plural			
15278	6766	c_power5_normal_boots	0	Feral Boots	Singular	Default		
15278	6766	c_power5_normal_boots	0	Feral Boots	Plural			
15279	6767	c_power5_normal_boots Unique 01	0	Night Striders	Singular	Default		
15279	6767	c_power5_normal_boots Unique 01	0	Night Striders	Plural			
15280	6768	fla c_power5_normal_boots	0	"When you reach the end of all light, it is time to step into the darkness.\n- Seeker Crowe"	Singular	Default		
15280	6768	fla c_power5_normal_boots	0	"When you reach the end of all light, it is time to step into the darkness.\n- Seeker Crowe"	Plural			
15281	6769	h_tech5_normal_belt	0	Cybernet Belt	Singular	Default		
15281	6769	h_tech5_normal_belt	0	Cybernet Belts	Plural			
15282	6770	h_tech5_normal_belt Unique 01	0	Techa Band	Singular	Default		
15282	6770	h_tech5_normal_belt Unique 01	0	Techa Bands	Plural			
15283	6771	fla h_tech5_normal_belt	0	"I just invent, then wait until man comes around to needing what I've invented.\n- R. Buckminster Fuller"	Singular	Default		
15283	6771	fla h_tech5_normal_belt	0	"I just invent, then wait until man comes around to needing what I've invented.\n- R. Buckminster Fuller"	Plural			
15284	6772	h_tech5_normal_gloves	0	Cybernet Gloves	Singular	Default		
15284	6772	h_tech5_normal_gloves	0	Cybernet Gloves	Plural			
15285	6773	h_tech5_normal_gloves Unique 01	0	Techa Gauntlet	Singular	Default		
15285	6773	h_tech5_normal_gloves Unique 01	0	Techa Gauntlets	Plural			
15286	6774	fla h_tech5_normal_gloves	0	One machine can do the work of fifty ordinary men. No machine can do the work of one extraordinary man.\n- Elbert Hubbard	Singular	Default		
15286	6774	fla h_tech5_normal_gloves	0	One machine can do the work of fifty ordinary men. No machine can do the work of one extraordinary man.\n- Elbert Hubbard	Plural			
15287	6775	h_tech5_normal_head	0	Cybernet Helmet	Singular	Default		
15287	6775	h_tech5_normal_head	0	Cybernet Helmets	Plural			
15288	6776	h_tech5_normal_head Unique 01	0	Somberg's Guise	Singular	Default		
15288	6776	h_tech5_normal_head Unique 01	0	Techa VizGuards	Plural			
15289	6777	fla h_tech5_normal_head	0	Vision without action is merely a dream. Action without vision just passes the time. Vision with action can change the world.\n- Joel A. Barker	Singular	Default		
15289	6777	fla h_tech5_normal_head	0	Vision without action is merely a dream. Action without vision just passes the time. Vision with action can change the world.\n- Joel A. Barker	Plural			
15290	6778	h_tech5_normal_pants	0	Cybernet Legs	Singular	Default		
15290	6778	h_tech5_normal_pants	0	Cybernet Legs	Plural			
15291	6779	h_tech5_normal_pants Unique 01	0	TechaWeave	Singular	Default		
15291	6779	h_tech5_normal_pants Unique 01	0	TechaWeaves	Plural			
15292	6780	fla h_tech5_normal_pants	0	The future has already arrived. It's just not evenly distributed yet.\n- William Gibson	Singular	Default		
15292	6780	fla h_tech5_normal_pants	0	The future has already arrived. It's just not evenly distributed yet.\n- William Gibson	Plural			
15293	6781	h_tech5_normal_shoulders	0	Cybernet Shoulders	Singular	Default		
15293	6781	h_tech5_normal_shoulders	0	Cybernet Shoulders	Plural			
15294	6782	h_tech5_normal_shoulders Unique 01	0	Techa Bladeguards	Singular	Default		
15294	6782	h_tech5_normal_shoulders Unique 01	0	Techa Bladeguards	Plural			
15295	6783	fla h_tech5_normal_shoulders	0	"If you fall, fall on your back. If you can look up, you can get up.\n- Les Brown"	Singular	Default		
15295	6783	fla h_tech5_normal_shoulders	0	"If you fall, fall on your back. If you can look up, you can get up.\n- Les Brown"	Plural			
15296	6784	h_tech5_normal_torso	0	Cybernet Core	Singular	Default		
15296	6784	h_tech5_normal_torso	0	Cybernet Cores	Plural			
15297	6785	h_tech5_normal_torso Unique 01	0	Techa Battlecore	Singular	Default		
15297	6785	h_tech5_normal_torso Unique 01	0	Techa Battlecores	Plural			
15298	6786	fla h_tech5_normal_torso	0	"I would be willing, yes glad, to see a battle every day during my life.\n- George Armstrong Custer"	Singular	Default		
15298	6786	fla h_tech5_normal_torso	0	"I would be willing, yes glad, to see a battle every day during my life.\n- George Armstrong Custer"	Plural			
15299	6787	h_tech5_normal_boots	0	Cybernet Boots	Singular	Default		
15299	6787	h_tech5_normal_boots	0	Cybernet Boots	Plural			
15300	6788	h_tech5_normal_boots Unique 01	0	Techa Deathstompers	Singular	Default		
15300	6788	h_tech5_normal_boots Unique 01	0	Techa Deathstompers	Plural			
15301	6789	fla h_tech5_normal_boots	0	Power never takes a back step only in the face of more power.\n- Malcolm X	Singular	Default		
15301	6789	fla h_tech5_normal_boots	0	Power never takes a back step only in the face of more power.\n- Malcolm X	Plural			
15302	6790	t_power5_normal_belt	0	Seraph Belt	Singular	Default		
15302	6790	t_power5_normal_belt	0	Seraph Belts	Plural			
15303	6791	t_power5_normal_belt Unique 01	0	Archangel Cincture	Singular	Default		
15303	6791	t_power5_normal_belt Unique 01	0	Archangel Cinctures	Plural			
15304	6792	fla t_power5_normal_belt	0	"Gird me, O Lord, with the cincture of fortitude, and quench in my heart the fire of cowardice.\n- Templar Prayer"	Singular	Default		
15304	6792	fla t_power5_normal_belt	0	"Gird me, O Lord, with the cincture of fortitude, and quench in my heart the fire of cowardice.\n- Templar Prayer"	Plural			
15305	6793	t_power5_normal_gloves	0	Seraph Gauntlets	Singular	Default		
15305	6793	t_power5_normal_gloves	0	Seraph Gauntlets	Plural			
15306	6794	t_power5_normal_gloves Unique 01	0	Hands of Heaven	Singular	Default		
15306	6794	t_power5_normal_gloves Unique 01	0	Hands of Heaven	Plural			
15307	6795	fla t_power5_normal_gloves	0	"Is there not some hidden thunder in the stores of heaven, red with uncommon wrath, to blast the monster who seeks this country's ruin!\n- Joseph Addison"	Singular	Default		
15307	6795	fla t_power5_normal_gloves	0	"Is there not some hidden thunder in the stores of heaven, red with uncommon wrath, to blast the monster who seeks this country's ruin!\n- Joseph Addison"	Plural			
15308	6796	t_power5_normal_head	0	Seraph Helm	Singular	Default		
15308	6796	t_power5_normal_head	0	Seraph Helms	Plural			
15309	6797	t_power5_normal_head Unique 01	0	Angelic Visage	Singular	Default		
15309	6797	t_power5_normal_head Unique 01	0	Angelic Visages	Plural			
15310	6798	fla t_power5_normal_head	0	The bravest sight in the world is to see a great man struggling against adversity.\n- Lucius Annaeus Seneca	Singular	Default		
15310	6798	fla t_power5_normal_head	0	The bravest sight in the world is to see a great man struggling against adversity.\n- Lucius Annaeus Seneca	Plural			
15311	6799	t_power5_normal_pants	0	Seraph Cuisses	Singular	Default		
15311	6799	t_power5_normal_pants	0	Seraph Cuisses	Plural			
15312	6800	t_power5_normal_pants Unique 01	0	Archangel Cuisses	Singular	Default		
15312	6800	t_power5_normal_pants Unique 01	0	Archangel Cuisses	Plural			
15313	6801	fla t_power5_normal_pants	0	Let us go forward in this battle fortified by conviction that those who labour in the service of a great and good cause will never fail.\n- Owen Arthur	Singular	Default		
15313	6801	fla t_power5_normal_pants	0	Let us go forward in this battle fortified by conviction that those who labour in the service of a great and good cause will never fail.\n- Owen Arthur	Plural			
15314	6802	t_power5_normal_shoulders	0	Seraph Spaulders	Singular	Default		
15314	6802	t_power5_normal_shoulders	0	Seraph Spaulders	Plural			
15315	6803	t_power5_normal_shoulders Unique 01	0	Archangel Wings	Singular	Default		
15315	6803	t_power5_normal_shoulders Unique 01	0	Archangel Wings	Plural			
15316	6804	fla t_power5_normal_shoulders	0	He who can prevail in battle by taking advantage of his enemy's doubts is invincible.\n- Cao Cao	Singular	Default		
15316	6804	fla t_power5_normal_shoulders	0	He who can prevail in battle by taking advantage of his enemy's doubts is invincible.\n- Cao Cao	Plural			
15317	6805	t_power5_normal_torso	0	Seraph Cuirass	Singular	Default		
15317	6805	t_power5_normal_torso	0	Seraph Cuirasses	Plural			
15318	6806	t_power5_normal_torso Unique 01	0	Heart of Heaven	Singular	Default		
15318	6806	t_power5_normal_torso Unique 01	0	Hearts of Heaven	Plural			
15319	6807	fla t_power5_normal_torso	0	"Any man's finest hour, the greatest fulfillment of all that he holds dear, is that moment when he has worked his heart out in a good cause and lies exhausted on the field of battle - victorious.\n- Vince Lombardi"	Singular	Default		
15319	6807	fla t_power5_normal_torso	0	"Any man's finest hour, the greatest fulfillment of all that he holds dear, is that moment when he has worked his heart out in a good cause and lies exhausted on the field of battle - victorious.\n- Vince Lombardi"	Plural			
15320	6808	t_power5_normal_boots	0	Seraph Sollerets	Singular	Default		
15320	6808	t_power5_normal_boots	0	Seraph Sollerets	Plural			
15321	6809	t_power5_normal_boots Unique 01	0	Archangel Gliders	Singular	Default		
15321	6809	t_power5_normal_boots Unique 01	0	Archangel Gliders	Plural			
15322	6810	fla t_power5_normal_boots	0	Living at risk is jumping off the cliff and building your wings on the way down.\n- Ray Bradbury	Singular	Default		
15322	6810	fla t_power5_normal_boots	0	Living at risk is jumping off the cliff and building your wings on the way down.\n- Ray Bradbury	Plural			
15323	6811	cursed_ring_generic1	0	Accursed Band	Singular	Default		
15323	6811	cursed_ring_generic1	0	Accursed Bands	Plural			
15324	6812	fla cursed_ring_generic1	0	Every blessing ignored becomes a curse.\n- Paulo Coelho	Singular	Default		
15324	6812	fla cursed_ring_generic1	0	Every blessing ignored becomes a curse.\n- Paulo Coelho	Plural			
15325	6813	ring_generic1	0	Skillful Opal Band	Singular	Default		
15325	6813	ring_generic1	0	Skillful Opal Bands	Plural			
15326	6814	fla ring_generic1	0	"He that struggles with us strengthens our nerves, and sharpens our skill. Our antagonist is our helper.\n- Edmund Burke"	Singular	Default		
15326	6814	fla ring_generic1	0	"He that struggles with us strengthens our nerves, and sharpens our skill. Our antagonist is our helper.\n- Edmund Burke"	Plural			
15327	6815	cursed_ring_generic2	0	Cursed Circle	Singular	Default		
15327	6815	cursed_ring_generic2	0	Cursed Circles	Plural			
15328	6816	fla cursed_ring_generic2	0	"Good can exist without evil, whereas evil cannot exist without good.\n- Saint Thomas Aquinas"	Singular	Default		
15328	6816	fla cursed_ring_generic2	0	"Good can exist without evil, whereas evil cannot exist without good.\n- Saint Thomas Aquinas"	Plural			
15329	6817	ring_generic2	0	Defender's Stone Circle	Singular	Default		
15329	6817	ring_generic2	0	ring_generic2	Plural			
15330	6818	fla ring_generic2	0	"My own ambition in the ring had always been skill, speed and defense.\n- Gene Tunney"	Singular	Default		
15330	6818	fla ring_generic2	0	"My own ambition in the ring had always been skill, speed and defense.\n- Gene Tunney"	Plural			
15331	6819	cursed_ring_generic3	0	Ruinous Ring	Singular	Default		
15331	6819	cursed_ring_generic3	0	Ruinous Rings	Plural			
15332	6820	fla cursed_ring_generic3	0	"Destroy the seed of evil, or it will grow up to your ruin.\n- Aesop"	Singular	Default		
15332	6820	fla cursed_ring_generic3	0	"Destroy the seed of evil, or it will grow up to your ruin.\n- Aesop"	Plural			
15333	6821	ring_generic3	0	Silver Runic Ring	Singular	Default		
15333	6821	ring_generic3	0	ring_generic3	Plural			
15334	6822	fla ring_generic3	0	A hidden connection is stronger than an obvious one.\n- Heraclitus of Ephesus	Singular	Default		
15334	6822	fla ring_generic3	0	A hidden connection is stronger than an obvious one.\n- Heraclitus of Ephesus	Plural			
15335	6823	cursed_ring_boss1	0	Talox's Tormented Soulband	Singular	Default		
15335	6823	cursed_ring_boss1	0	cursed_ring_boss1	Plural			
15336	6824	fla cursed_ring_boss1	0	The mind is the result of the torments the flesh undergoes or inflicts upon itself.\n- Emile M. Cioran	Singular	Default		
15336	6824	fla cursed_ring_boss1	0	The mind is the result of the torments the flesh undergoes or inflicts upon itself.\n- Emile M. Cioran	Plural			
15337	6825	ring_boss1	0	Talox's Ruby	Singular	Default		
15337	6825	ring_boss1	0	ring_boss1	Plural			
15338	6826	ring_boss1_unique	0	Talox's Masterwork Soulband	Singular	Default		
15338	6826	ring_boss1_unique	0	ring_boss1_unique	Plural			
15339	6827	fla ring_boss1	0	"Ordinary riches can be stolen, real riches cannot. In your soul are infinitely precious things that cannot be taken from you.\n- Oscar Wilde"	Singular	Default		
15339	6827	fla ring_boss1	0	"Ordinary riches can be stolen, real riches cannot. In your soul are infinitely precious things that cannot be taken from you.\n- Oscar Wilde"	Plural			
15340	6828	cursed_ring_boss2	0	Vitava's Vengeful Stone	Singular	Default		
15340	6828	cursed_ring_boss2	0	cursed_ring_boss2	Plural			
15341	6829	fla cursed_ring_boss2	0	"Vengeance is mine, and I will repay.\n- Leo Tolstoy"	Singular	Default		
15341	6829	fla cursed_ring_boss2	0	"Vengeance is mine, and I will repay.\n- Leo Tolstoy"	Plural			
15342	6830	ring_boss2	0	Vitava's Emerald	Singular	Default		
15342	6830	ring_boss2	0	ring_boss2	Plural			
15343	6831	ring_boss2_unique	0	Vitava's Masterwork Stone	Singular	Default		
15343	6831	ring_boss2_unique	0	ring_boss2_unique	Plural			
15344	6832	fla ring_boss2	0	The emerald light coming from within is refracted and dispersed according to the consistency of the impurities that gave it its quality.\n- Thomas D'Evelyn	Singular	Default		
15344	6832	fla ring_boss2	0	The emerald light coming from within is refracted and dispersed according to the consistency of the impurities that gave it its quality.\n- Thomas D'Evelyn	Plural			
15345	6833	cursed_ring_boss3	0	Dreadnaught's Accursed Circle	Singular	Default		
15345	6833	cursed_ring_boss3	0	cursed_ring_boss3	Plural			
