"SKILLS"	"skill"	"code"	"buffer"	"bitmask1"	"bitmask2"	"bitmask3"	"bitmask4"	"bitmask5"	"bitmask6"	"displayName"	"descriptionStringFunction"	"effectStringFunction"	"skillBonusFunction"	"accumulationStringFunction"	"unknown101"	"unknown102"	"unknown103"	"unknown104"	"unknown105"	"descriptionString"	"effectString"	"skillBonusString"	"accumulationString"	"stringAfterRequiredWeapon"	"skillsToAccumulate1"	"skillsToAccumulate2"	"skillsToAccumulate3"	"events"	"activator"	"largeIcon"	"smallIcon"	"iconColor"	"iconBackgroundColor"	"skillTab"	"skillGroup1"	"skillGroup2"	"skillGroup3"	"skillGroup4"	"skillPageColumn"	"skillPageRow"	"level1"	"level2"	"level3"	"level4"	"level5"	"level6"	"level7"	"level8"	"level9"	"level10"	"level11"	"level12"	"level13"	"level14"	"level15"	"maxLevel"	"summonedAi"	"unknown201"	"summonedInvLocation1"	"summonedInvLocation2"	"summonedInvLocation3"	"summonedInvLocation4"	"summonedInvLocation5"	"summonedInvLocation6"	"maxSummonedMinorPetClasses"	"uiThrobsOnState"	"powerCost"	"powerCostPerLevel"	"priority"	"requiredStats1"	"requiredStats2"	"requiredStatValuesA1"	"requiredStatValuesA2"	"requiredStatValuesA3"	"requiredStatValuesA4"	"requiredStatValuesA5"	"requiredStatValuesA6"	"requiredStatValuesA7"	"requiredStatValuesA8"	"requiredStatValuesA9"	"requiredStatValuesA10"	"requiredStatValuesA11"	"requiredStatValuesA12"	"requiredStatValuesA13"	"requiredStatValuesA14"	"requiredStatValuesA15"	"requiredStatValuesB1"	"requiredStatValuesB2"	"requiredStatValuesB3"	"requiredStatValuesB4"	"requiredStatValuesB5"	"requiredStatValuesB6"	"requiredStatValuesB7"	"requiredStatValuesB8"	"requiredStatValuesB9"	"requiredStatValuesB10"	"requiredStatValuesB11"	"requiredStatValuesB12"	"requiredStatValuesB13"	"requiredStatValuesB14"	"requiredStatValuesB15"	"requiredSkills1"	"requiredSkills2"	"requiredSkills3"	"requiredSkills4"	"levelsOfRequiredSkills1"	"levelsOfRequiredSkills2"	"levelsOfRequiredSkills3"	"levelsOfRequiredSkills4"	"bOnlyRequireOne"	"bUsesCraftingPoints"	"weaponLocation1"	"weaponLocation2"	"fallBackSkills1"	"fallBackSkills2"	"fallBackSkills3"	"targetUnittype"	"ignoreUnitType"	"ignoreTargetsWithState1"	"ignoreTargetsWithState2"	"selectTargetsWithState1"	"selectTargetsWithState2"	"unknown301"	"modeOverride"	"bonusSkills0"	"bonusSkills1"	"bonusSkills2"	"bonusSkills3"	"bonusSkills4"	"bonusSkillScript0"	"bonusSkillScript1"	"bonusSkillScript2"	"bonusSkillScript3"	"bonusSkillScript4"	"skillVar0"	"skillVar1"	"skillVar2"	"skillVar3"	"skillVar4"	"skillVar5"	"skillVar6"	"skillVar7"	"skillVar8"	"skillVar9"	"rangeMultScript"	"cost"	"coolDownPercentChange"	"statsTransferOnAttack"	"statsSkillEvent"	"statsSkillEventServer"	"statsSkillEventServerPostProcess"	"statsServerPostLaunch"	"statsServerPostLaunchPost"	"statsPostLaunch"	"statsOnStateSet"	"statsServerOnStateSet"	"statsServerOnStateSetPost"	"statsOnStateSetPost"	"statsOnPulseServerOnly"	"statsOnDeSelectServerOnly"	"statsOnPulse"	"statsOnLevelChange"	"statsOnSkillStart"	"statsScriptOnTarget"	"scriptFromScriptEvents"	"selectCost"	"startCondition"	"startConditionOntarget"	"stateDurationInTicks"	"stateDurationBonus"	"activatorCondition"	"activatorConditionOnTarget"	"eventChance"	"eventParam0"	"eventParam1"	"eventParam2"	"eventParam3"	"infoScript"	"stateRemovedServer"	"powerCostScript"	"coolDownSkillScript"	"skillOnpulse"	"selectCheckStat"	"startFunc"	"targetFunc"	"givesSkill"	"extraSkillToTurnOn"	"playerInputOverride"	"requiresUnitType"	"requiresWeaponUnitType"	"fuseMissilesOnStateClear"	"requiresState"	"prohibitingState0"	"prohibitingState1"	"prohibitingState2"	"prohibitingState3"	"stateOnSelect"	"clearStateOnSelect"	"holdTicks"	"holdWithMode"	"warmUpTicks"	"testTicks"	"coolDown"	"coolDownSkillGroup"	"coolDownForGroup"	"coolDownFinishedSound"	"coolDownMinPercent"	"activatorKey"	"activateMode"	"activateSkill"	"activatePriority"	"rangeMin"	"rangeMax"	"firingCone"	"rangeDesired"	"rangePercentPerLevel"	"weaponRangeMultiplier"	"impactForwardBias"	"modeSpeed"	"damageTypeOverride"	"damageMultiplier"	"maxExtraSpreadBullets"	"spreadBulletMultiplier"	"reflectiveLifeTimeInSeconds"	"Param1"	"Param2"	"usage"	"family"	"unitEventTrigger0"	"unitEventTrigger1"	"unitEventTrigger2"	"unitEventTrigger3"	"unitEventTriggerChanceScript"	"linkedLevelSkill0"	"linkedLevelSkill1"	"linkedLevelSkill2"	"skillParent"	"fieldMissile"
"3,48,20,-1,0,-1"		0	0	0	0	0	0	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Velocity_Buildup"	26444	0	1074102460	134218852	60128	262912	712	0	13190	"DurationOnly"	"Stats 1P"			-1	-1	-1	-1	0	13191	13192	-1	-1	-1	-1	-1	-1	"templar/BuildupVelocity"		"Shield Overload Buildup"	"Shield Overload Buildup"	2	62	1	4	6	3	-1	0	3	15	16	17	18	20	22	25	31	39	44	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	3	-1	-1	-1	0	0	7	8	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,10,26,7,26,3,700,6,358,388,700,7,26,1,388,358,388,669,595591168,0"	0	0	0	0	0	0	0	0	0	0	0	0	"26,240,0"	"666,868220928,26,15,711,26,12,3,44,358,388,0"	0	0	0	0	0	0	0	0	0	0	0	-1	-1	2	0	-1	-1	0	248	44	-1	-1	23	202	134	-1	-1	-1	0	-1	0	90	0	41	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Buildup_Mastery"	26700	0	0	0	32800	262144	8	0	13184	"Simple"	"Stats 1"			-1	-1	-1	-1	0	13185	13186	-1	-1	-1	-1	-1	-1			"Buildup_Mastery"	"Buildup_Mastery"	2	62	1	4	6	-1	-1	0	5	25	28	31	34	37	40	43	-1	-1	-1	-1	-1	-1	-1	-1	7		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	3	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,15,700,6,358,0"	0	0	0	-1	-1	2	0	-1	-1	0	248	-1	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Single_Out"	26956	0	5505024	1028	25209568	771	8	0	13193	"Simple"	"Stats 1 2"			-1	-1	-1	-1	0	13194	13195	-1	-1	-1	-1	-1	-1	"templar/SingleOut"	"Target"	"Single Out"	"Single Out"	2	60	1	4	-1	-1	-1	1	2	10	11	12	14	17	20	24	29	35	42	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	20	0	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,100,26,8,711,26,15,3,44,388,358,26,6,369,26,40,26,10,700,6,358,388,26,80,26,20,700,6,358,388,2,343,0,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,4,700,6,388,0"	0	0	0	"26,3,700,6,388,669,595591168,26,4,700,6,388,669,608174080,0"	0	0	0	-1	-1	2	0	-1	-1	0	248	-1	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	60	-1	0	-1	50	0	-1	-1	30	0	30	180	25	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Single_Out_Taunt"	18529	0	5505024	1028	8388608	768	0	0	-1					-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	"templar/SingleOutTaunt"				-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,100,26,24,26,3,711,26,15,3,44,358,388,358,26,8,369,26,80,26,20,711,26,13,3,44,358,388,2,339,0,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	2	0	-1	-1	0	248	-1	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	40	0	-1	0	-1	50	-1	-1	-1	0	0	30	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Single_Out_Mastery"	27212	0	5505024	4	32800	768	8	0	13196	"Simple"	"Stats -1 2"			-1	-1	-1	-1	0	13197	13198	-1	-1	-1	-1	-1	-1	"templar/SingleOutMastery"		"Single Out Mastery"	"Single Out Mastery"	2	60	1	4	-1	-1	-1	1	4	20	23	26	29	32	35	38	41	44	47	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	3	-1	-1	-1	0	0	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,-2,700,6,358,669,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	"26,200,0"	"666,872415232,0"	0	0	0	0	0	0	0	"26,-2,700,6,358,669,595591168,26,100,700,6,358,26,8,369,669,608174080,0"	0	0	0	-1	-1	2	0	-1	-1	0	248	-1	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Air_Melee_Attack_Blademaster"	27468	0	5047436	1209074692	9497337	262912	8	0	13227	"Simple"	"Stats 1"			-1	-1	-1	-1	0	13228	13229	-1	-1	-1	-1	-1	-1	"templar/AirMeleeAttack"	"TargetWithZOffset"	"Air Spin Attack"	"Air Spin Attack"	2	62	1	4	3	-1	-1	2	1	5	6	7	9	12	16	21	27	33	39	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,80,26,20,700,6,358,388,669,243269632,0"	"666,243269632,707,0,714,666,276824068,3,31,673,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"666,603979776,26,1,470,0"	0	0	0	"666,603979776,26,1,470,0"	0	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	0	41	0	-1	50	0	-1	-1	60	0	4	180	1	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	63	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Throw_Sword"	29769	0	5603468	135275524	16836840	262921	8	0	13230	"Stats 1"	"Simple"			-1	-1	-1	-1	0	13231	13232	-1	-1	-1	-1	-1	-1	"templar/ThrowSword"	"Target"	"Throw Sword"	"Throw Sword"	2	60	1	4	3	-1	-1	2	2	10	11	12	14	17	20	24	29	35	42	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	25	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	-1	1	0	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"700,6,26,40,358,0"	0	0	"26,50,26,15,711,26,18,3,44,358,388,669,243269632,0"	"666,243269632,707,0,714,666,276824068,3,31,673,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	120	-1	0	-1	50	0	-1	-1	40	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Throw_Sword_Mastery"	27980	0	0	0	32800	8388624	8	0	13199	"Simple"	"Stats 1"			-1	-1	-1	-1	0	13200	13201	-1	-1	-1	-1	-1	-1			"Throw Sword Mastery"	"Throw Sword Mastery"	2	60	1	4	-1	-1	-1	2	4	20	23	26	29	32	35	38	41	44	47	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,15,700,6,358,0"	0	0	0	-1	-1	0	0	-1	-1	0	248	-1	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Throw_Sword_Many"	16975	0	4554892	135267332	16836840	262921	8	0	13233	"Stats 1"	"Stats 2"			-1	-1	-1	-1	0	13234	13235	-1	-1	-1	-1	-1	-1	"templar/ThrowSwordMany"	"SeveralTargets"	"Throw_Sword_Many"	"Throw_Sword_Many"	2	60	1	4	3	-1	-1	2	6	30	31	32	35	39	44	50	-1	-1	-1	-1	-1	-1	-1	-1	7		-1	-1	-1	-1	-1	-1	-1	-1	-1	40	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	1	-1	-1	-1	0	0	7	-1	1	0	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,100,26,15,711,26,18,3,44,358,388,669,243269632,0"	"666,243269632,707,0,714,666,276824068,3,31,673,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,9,26,3,700,6,358,388,0"	0	0	0	"26,8,26,4,700,6,358,388,669,595591168,26,100,26,15,711,26,18,3,44,358,388,669,243269632,0"	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	400	-1	0	-1	50	0	-1	-1	40	0	0	180	0	12	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Debuff_Attack_Blademaster"	27724	0	5047436	135332868	142666488	262916	8	0	13239	"DurationOnly"	"Stats -2 -1"			-1	-1	-1	-1	0	13240	13241	-1	-1	-1	-1	-1	-1	"templar/DebuffAttack"	"Target"	"Debuff Attack"	"Debuff Attack"	2	60	1	4	-1	-1	-1	3	5	25	26	27	29	32	35	38	41	44	47	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	22	0	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	1	-1	-1	-1	0	0	7	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"707,0,714,666,276824068,673,243269632,0"	0	0	0	0	"26,-20,26,5,700,6,358,399,669,595591168,26,-20,26,3,700,6,26,1,399,358,399,669,390070272,0"	0	0	0	0	0	0	0	0	0	0	0	0	"26,80,0"	"666,872415232,0"	0	"666,1056964998,26,0,470,0"	0	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	0	-1	0	-1	50	0	-1	-1	51	0	3	180	1	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	62	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Jump_Slam_Blademaster"	29509	0	5047436	1209074692	142666489	262912	8	0	13205	"Simple"	"Stats 1"			-1	-1	-1	-1	0	13206	13207	-1	-1	-1	-1	-1	-1	"templar/JumpSlam"	"Target"	"Jump Slam"	"Jump Slam"	2	62	1	4	3	-1	-1	3	0	1	2	3	4	6	9	13	18	24	31	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	16	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,85,26,15,700,6,358,388,669,243269632,0"	"666,243269632,707,0,714,666,276824068,3,31,673,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	0	41	0	-1	50	0	-1	-1	50	0	3	180	1	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	61	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Cleave"	19278	0	5047436	1074856964	142666489	262913	8	0	13208	"Stats 1"	"Simple"			-1	-1	-1	-1	0	13209	13210	-1	-1	-1	-1	-1	-1	"templar/Cleave"	"Target"	"Cleave"	"Cleave"	2	60	1	4	3	-1	-1	3	3	15	16	17	18	20	22	25	31	39	44	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	35	0	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	-1	-1	5	-1	-1	-1	0	0	7	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"700,6,26,15,358,0"	0	0	"26,500,669,243269632,0"	"666,243269632,707,0,714,666,276824068,3,31,673,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	200	41	0	-1	50	0	-1	-1	55	0	3	180	1	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Charge_Attack"	19267	0	6128780	1074856964	142666489	134480651	264	0	13174	"Stats 1"	"Simple"			-1	-1	-1	-1	0	13175	13176	-1	-1	-1	-1	-1	-1	"templar/ChargeAttack"	"Target"	"Charge Attack"	"Charge Attack"	2	62	1	4	3	-1	-1	4	1	5	6	7	9	12	16	21	27	33	39	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	30	0	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	-1	-1	-1	2	-1	-1	-1	0	0	7	-1	1	0	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"700,6,26,20,358,0"	0	0	"26,20,669,243269632,711,26,24,3,44,26,0,437,14,108,26,25,26,15,711,26,24,3,44,358,388,4,116,26,0,669,490733568,711,26,24,3,44,26,0,437,516,244,710,26,0,26,100,3,33,26,10,26,5,711,26,24,3,44,358,388,426,538,14,288,26,50,26,50,26,30,2,285,0,0"	"666,243269632,707,0,714,666,276824068,3,31,673,243269632,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"666,603979776,26,1,481,0"	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	0	-1	-1	0	248	44	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	300	-1	0	-1	50	0	-1	-1	53	5	22	180	18	0	1	0	1	-1	-1	-1	1	0	0	0	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
"3,62,0,-1,0,-1"	"Charge_Attack_Mastery"	28236	0	0	0	32800	8388624	8	0	13177	"Simple"	"Stats 1 2"			-1	-1	-1	-1	0	13178	13179	-1	-1	-1	-1	-1	-1			"Charge Attack Mastery"	"Charge Attack Mastery"	2	60	1	4	-1	-1	-1	4	4	20	23	26	29	32	35	38	41	44	47	-1	-1	-1	-1	-1	10		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	3	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"26,25,26,15,700,6,358,388,669,595591168,26,10,26,5,700,6,358,388,669,608174080,0"	0	0	0	-1	-1	0	0	-1	-1	0	248	-1	-1	-1	23	-1	-1	-1	-1	-1	0	-1	0	0	0	-1	0	-1	50	-1	-1	-1	0	0	0	180	0	0	1	0	1	-1	-1	-1	1	0	0	0	1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1
