treasureClass	allowUnitTypes1	allowUnitTypes2	allowUnitTypes3	allowUnitTypes4	allowUnitTypes5	allowUnitTypes6	globalThemeRequired	unknown02	pickTypes	picks	undefined01	undefined02	undefined03	undefined04	undefined05	noDrop	levelBoost	moneyChanceMultiplier	moneyLuckChanceMultiplier	moneyAmountMultiplier	item1m	item1	value1	item2m	item2	value2	item3m	item3	value3	item4m	item4	value4	item5m	item5	value5	item6m	item6	value6	item7m	item7	value7	item8m	item8	value8	spawnCondition	spawnFromMonsterUnitType	spawnFromLevelTheme
boss_wurm	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	9999	1	8	3	360	1	3	326	1	3	327	3	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
wurm_uniques	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	55	0	0	1	0	1	437	1	1	637	1	1	836	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
boss_spectralboss	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	9999	1	8	3	362	1	3	326	1	3	327	3	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
spectralboss_uniques	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	55	0	0	1	0	1	336	1	1	469	1	1	760	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
boss_beastabbadon	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	9999	1	8	3	364	1	3	326	1	3	327	3	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
beastabbadon_uniques	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	55	0	0	1	0	1	355	1	1	657	1	1	799	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
boss_reaperboss	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	9999	1	6	3	366	1	3	327	7	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
reaperboss_uniques	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	55	0	0	1	0	1	425	3	1	661	3	1	768	4	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
boss_sydonai	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	9999	1	8	3	368	1	3	369	1	3	326	2	3	327	2	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
sydonai_unique_weapons	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	55	0	0	1	0	1	401	1	1	678	1	1	858	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
sydonai_unique_armors	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	55	0	0	1	0	1	1516	1	1	1723	1	1	1194	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
mod	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	53	1	2	54	1	2	56	1	2	55	1	2	58	1	2	57	1	0	-1	0	0	-1	0	0	-1	-1
weapon	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	3	372	6	3	373	6	3	374	6	3	375	14	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
templar_weapon	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	44	3	2	40	1	2	317	2	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
hunter_weapon	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	319	4	2	320	3	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
cabalist_weapon	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	321	3	2	322	4	2	95	3	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
specific_weapon	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	16	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
armor	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	3	377	9	3	378	7	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
random_armor	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	17	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
specific_armor	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	17	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	2	-1	-1
sword	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	44	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
shield	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	40	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
templar_gun1h	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	317	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
hunter_gun1h	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	319	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
hunter_gun2h	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	320	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
cabalist_gun1h	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	321	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
cabalist_gun2h	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	322	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
cabalist_focus	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	2	95	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
unidentified_loot	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	279	1	1	800	1	1	520	1	4	0	0	4	2	0	4	3	0	4	5	0	0	-1	0	0	-1	-1
questreward_uncommon_helm	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	342	1	2	356	1	2	349	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_shoulderpads	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	343	1	2	357	1	2	350	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_torso	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	344	1	2	358	1	2	351	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_arms	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	345	1	2	359	1	2	352	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_belt	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	346	1	2	360	1	2	353	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_legarmor	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	347	1	2	361	1	2	354	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_boots	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	348	1	2	362	1	2	355	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_weapon	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	314	1	2	315	1	2	316	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_coreweapon	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	44	1	2	95	1	2	320	1	4	1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_uncommon_mod	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1884	1	1	1878	1	1	1874	1	1	1881	1	1	1887	1	1	1891	1	4	6	0	0	-1	0	0	-1	-1
questreward_rare_helm	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	342	1	2	356	1	2	349	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_shoulderpads	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	343	1	2	357	1	2	350	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_torso	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	344	1	2	358	1	2	351	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_arms	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	345	1	2	359	1	2	352	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_belt	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	346	1	2	360	1	2	353	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_legarmor	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	347	1	2	361	1	2	354	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_boots	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	348	1	2	362	1	2	355	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_weapon	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	314	1	2	315	1	2	316	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_coreweapon	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	44	1	2	95	1	2	320	1	4	2	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_rare_mod	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1884	1	1	1878	1	1	1874	1	1	1881	1	1	1887	1	1	1891	1	4	7	0	0	-1	0	0	-1	-1
questreward_legendary_helm	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	342	1	2	356	1	2	349	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_shoulderpads	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	343	1	2	357	1	2	350	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_torso	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	344	1	2	358	1	2	351	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_arms	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	345	1	2	359	1	2	352	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_belt	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	346	1	2	360	1	2	353	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_legarmor	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	347	1	2	361	1	2	354	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_boots	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	348	1	2	362	1	2	355	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_weapon	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	314	1	2	315	1	2	316	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_coreweapon	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	2	44	1	2	95	1	2	320	1	4	3	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_legendary_mod	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1884	1	1	1878	1	1	1874	1	1	1881	1	1	1887	1	1	1891	1	4	8	0	0	-1	0	0	-1	-1
questreward_questpatsyprotectorreward	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	122	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_questwalkintheparkreward	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	131	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_questdeadpoolreward	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	123	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
recipe_zombo_pet	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	182	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
questreward_tricked	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	185	3	1	187	6	1	186	9	1	194	12	1	193	15	1	192	18	0	-1	0	0	-1	0	128	-1	-1
questreward_treats	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	191	1	1	185	3	1	187	6	1	186	9	1	194	12	1	193	15	1	192	18	2	130	36	128	-1	-1
halloween	0	0	0	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	191	6	1	1072	1	1	195	37	1	188	36	1	189	2	1	190	14	0	-1	0	0	-1	0	136	-1	-1
fawkesday	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	450	100	3	451	100	3	448	100	1	1073	1	1	195	20	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_parkin	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	213	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_uncoveredplot	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	226	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_toffee	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	214	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_toffeeapple	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	215	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_toffeepudding	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	224	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_bakedpotato	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	216	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_groatypudding	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	217	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_steakkidneypie	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	218	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_bloodpudding	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	219	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_applecider	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	222	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_ciderspecial	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	223	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
recipe_fawkesday_grenade	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	196	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
recipe_fawkesday_fawkesforcefive	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	234	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesmonster_acheson	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	3	1	3	446	1	3	445	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesmonster_brisance	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	197	1	1	212	1	3	3	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesmonster_panclast	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	197	1	1	210	1	3	3	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesmonster_effigy	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	198	1	3	3	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesmonster_sprengel	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	197	1	1	211	1	3	3	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_consumables_com	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	205	10	1	208	10	1	209	5	1	220	1	1	221	1	1	206	5	0	-1	0	0	-1	0	8	-1	-1
fawkesday_consumables_rare	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	197	100	1	198	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_recipes_rare	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	231	1	1	232	1	1	227	1	1	229	1	1	239	1	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_recipes_com	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	236	1	1	228	10	1	229	3	1	230	3	1	235	3	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_components	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	195	100	1	199	1	1	200	1	1	201	1	1	203	10	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_components_rare	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	210	1	1	211	1	1	212	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_recipes	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	447	10	3	446	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_consumables	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	444	50	3	445	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
questreward_gfn1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	445	1	3	446	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
questreward_gfn2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	445	1	3	446	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
questreward_gfn3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	233	1	3	446	1	3	445	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
questreward_gfn4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	445	1	3	446	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
quest_gfn2_tc	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	225	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
fawkesday_vendor_goods	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	238	1	1	204	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
questcubereward	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	241	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_test	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	279	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_zombie_xmas	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	245	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_medpack_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_medpack3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	4	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_medpack4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	5	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_medpack5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	6	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_powerpack_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	11	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_powerpack3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	12	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_powerpack4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	13	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_powerpack5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	14	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_townportal	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	110	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_shield_capacitor_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	81	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_shield_capacitor3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	82	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_shield_capacitor4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	83	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_shield_capacitor5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	84	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_antidote_injector_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	86	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
cube_result_antidote_injector3	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	87	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_antidote_injector4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	88	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_antidote_injector5	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	89	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	72	-1	-1
cube_result_stabilizing_injector_large	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	91	1	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	8	-1	-1
