"RECIPES"	"RECIPES"	"String"	"code"	"cubeRecipe"	"alwaysKnown"	"dontRequireExactIngredients"	"allowInRandomSingleUse"	"removeOnLoad"	"weight"	"experienceEarned"	"goldReward"	"resultQualityModifiesIngredientQuantity"	"ingredient1ItemClass"	"ingredient1UnitType"	"ingredient1ItemQuality"	"ingredient1MinQuantity"	"ingredient1MaxQuantity"	"ingredient2ItemClass"	"ingredient2UnitType"	"ingredient2ItemQuality"	"ingredient2MinQuantity"	"ingredient2MaxQuantity"	"ingredient3ItemClass"	"ingredient3UnitType"	"ingredient3ItemQuality"	"ingredient3MinQuantity"	"ingredient3MaxQuantity"	"ingredient4ItemClass"	"ingredient4UnitType"	"ingredient4ItemQuality"	"ingredient4MinQuantity"	"ingredient4MaxQuantity"	"ingredient5ItemClass"	"ingredient5UnitType"	"ingredient5ItemQuality"	"ingredient5MinQuantity"	"ingredient5MaxQuantity"	"ingredient6ItemClass"	"ingredient6UnitType"	"ingredient6ItemQuality"	"ingredient6MinQuantity"	"ingredient6MaxQuantity"	"craftResult1"	"craftResult2"	"craftResult3"	"craftResult4"	"craftResult5"	"craftResult6"	"treasureResult1"	"treasureResult2"	"treasureResult3"	"treasureResult4"	"treasureResult5"	"treasureResult6"	"mustPlaceInInvSlot"	"bitmask"	"spawnLevelMin"	"spawnLevelMax"
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_t_tech4_gloves"	-1	65800	1	1	0	0	0	0	0	0	0	1714	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3958	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_tech4_head"	-1	65810	1	1	0	0	0	0	0	0	0	1716	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3959	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_t_tech4_head"	-1	65820	1	1	0	0	0	0	0	0	0	1716	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3960	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_t_tech4_head"	-1	65830	1	1	0	0	0	0	0	0	0	1716	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3961	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_tech4_pants"	-1	65840	1	1	0	0	0	0	0	0	0	1718	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3962	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_t_tech4_pants"	-1	65850	1	1	0	0	0	0	0	0	0	1718	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3963	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_t_tech4_pants"	-1	65860	1	1	0	0	0	0	0	0	0	1718	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3964	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_tech4_shoulders"	-1	65870	1	1	0	0	0	0	0	0	0	1720	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3965	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_t_tech4_shoulders"	-1	65880	1	1	0	0	0	0	0	0	0	1720	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3966	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_t_tech4_shoulders"	-1	65890	1	1	0	0	0	0	0	0	0	1720	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3967	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_tech4_torso"	-1	65900	1	1	0	0	0	0	0	0	0	1722	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3968	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_t_tech4_torso"	-1	65910	1	1	0	0	0	0	0	0	0	1722	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3969	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_t_tech4_torso"	-1	65920	1	1	0	0	0	0	0	0	0	1722	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3970	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_tech4_boots"	-1	65930	1	1	0	0	0	0	0	0	0	1724	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3971	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_t_tech4_boots"	-1	65940	1	1	0	0	0	0	0	0	0	1724	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3972	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_t_tech4_boots"	-1	65950	1	1	0	0	0	0	0	0	0	1724	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3973	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_sun_blade"	-1	65960	1	1	0	0	0	0	0	0	0	1898	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3974	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_sun_blade"	-1	65970	1	1	0	0	0	0	0	0	0	1898	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3975	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_sun_blade"	-1	65980	1	1	0	0	0	0	0	0	0	1898	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3976	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_sun_shield"	-1	65990	1	1	0	0	0	0	0	0	0	1901	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3977	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_sun_shield"	-1	66000	1	1	0	0	0	0	0	0	0	1901	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3978	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_sun_shield"	-1	66010	1	1	0	0	0	0	0	0	0	1901	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3979	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_moon_blade"	-1	66020	1	1	0	0	0	0	0	0	0	1904	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3980	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_moon_blade"	-1	66030	1	1	0	0	0	0	0	0	0	1904	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3981	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_moon_blade"	-1	66040	1	1	0	0	0	0	0	0	0	1904	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3982	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_dissector"	-1	66050	1	1	0	0	0	0	0	0	0	1907	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3983	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_dissector"	-1	66060	1	1	0	0	0	0	0	0	0	1907	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3984	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_dissector"	-1	66070	1	1	0	0	0	0	0	0	0	1907	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3985	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_dissector_shield"	-1	66080	1	1	0	0	0	0	0	0	0	1910	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3986	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_dissector_shield"	-1	66090	1	1	0	0	0	0	0	0	0	1910	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3987	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_dissector_shield"	-1	66100	1	1	0	0	0	0	0	0	0	1910	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3988	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_gleamcarver"	-1	66110	1	1	0	0	0	0	0	0	0	1913	-1	0	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3989	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_gleamcarver"	-1	66120	1	1	0	0	0	0	0	0	0	1913	-1	1	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3990	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_gleamcarver"	-1	66130	1	1	0	0	0	0	0	0	0	1913	-1	2	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3991	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_belt"	-1	66140	1	1	0	0	0	0	0	0	0	1728	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3992	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_belt"	-1	66150	1	1	0	0	0	0	0	0	0	1728	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3993	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_belt"	-1	66160	1	1	0	0	0	0	0	0	0	1728	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3994	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_gloves"	-1	66170	1	1	0	0	0	0	0	0	0	1730	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3995	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_gloves"	-1	66180	1	1	0	0	0	0	0	0	0	1730	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3996	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_gloves"	-1	66190	1	1	0	0	0	0	0	0	0	1730	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3997	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_head"	-1	66200	1	1	0	0	0	0	0	0	0	1732	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3998	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_head"	-1	66210	1	1	0	0	0	0	0	0	0	1732	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	3999	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_head"	-1	66220	1	1	0	0	0	0	0	0	0	1732	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4000	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_pants"	-1	66230	1	1	0	0	0	0	0	0	0	1734	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4001	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_pants"	-1	66240	1	1	0	0	0	0	0	0	0	1734	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4002	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_pants"	-1	66250	1	1	0	0	0	0	0	0	0	1734	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4003	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_shoulders"	-1	66260	1	1	0	0	0	0	0	0	0	1736	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4004	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_shoulders"	-1	66270	1	1	0	0	0	0	0	0	0	1736	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4005	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_shoulders"	-1	66280	1	1	0	0	0	0	0	0	0	1736	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4006	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_torso"	-1	66290	1	1	0	0	0	0	0	0	0	1738	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4007	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_torso"	-1	66300	1	1	0	0	0	0	0	0	0	1738	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4008	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_torso"	-1	66310	1	1	0	0	0	0	0	0	0	1738	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4009	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_enhanced_c_power5_boots"	-1	66320	1	1	0	0	0	0	0	0	0	1740	-1	1	1	1	2114	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4010	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_rare_c_power5_boots"	-1	66330	1	1	0	0	0	0	0	0	0	1740	-1	2	1	1	2115	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4011	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_reroll_legendary_c_power5_boots"	-1	66340	1	1	0	0	0	0	0	0	0	1740	-1	3	1	1	2116	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4012	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech5_belt"	-1	66350	1	1	0	0	0	0	0	0	0	1742	-1	1	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4013	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech5_belt"	-1	66360	1	1	0	0	0	0	0	0	0	1742	-1	2	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4014	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech5_belt"	-1	66370	1	1	0	0	0	0	0	0	0	1742	-1	3	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4015	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech5_gloves"	-1	66380	1	1	0	0	0	0	0	0	0	1744	-1	1	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4016	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech5_gloves"	-1	66390	1	1	0	0	0	0	0	0	0	1744	-1	2	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4017	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech5_gloves"	-1	66400	1	1	0	0	0	0	0	0	0	1744	-1	3	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4018	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech5_head"	-1	66410	1	1	0	0	0	0	0	0	0	1746	-1	1	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4019	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech5_head"	-1	66420	1	1	0	0	0	0	0	0	0	1746	-1	2	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4020	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech5_head"	-1	66430	1	1	0	0	0	0	0	0	0	1746	-1	3	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4021	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech5_pants"	-1	66440	1	1	0	0	0	0	0	0	0	1748	-1	1	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4022	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech5_pants"	-1	66450	1	1	0	0	0	0	0	0	0	1748	-1	2	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4023	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech5_pants"	-1	66460	1	1	0	0	0	0	0	0	0	1748	-1	3	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4024	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech5_shoulders"	-1	66470	1	1	0	0	0	0	0	0	0	1750	-1	1	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4025	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech5_shoulders"	-1	66480	1	1	0	0	0	0	0	0	0	1750	-1	2	1	1	2115	-1	-1	1	1	110	-1	-1	2	2	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4026	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech5_shoulders"	-1	66490	1	1	0	0	0	0	0	0	0	1750	-1	3	1	1	2116	-1	-1	1	1	110	-1	-1	3	3	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4027	-1	-1	-1	-1	-1	-1	1	-1	-1
"3,63,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech5_torso"	-1	66500	1	1	0	0	0	0	0	0	0	1752	-1	1	1	1	2114	-1	-1	1	1	110	-1	-1	1	1	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	4028	-1	-1	-1	-1	-1	-1	1	-1	-1
