"STATES"	"STATES"	"code"	"file"	"isA0"	"isA1"	"isA2"	"isA3"	"isA4"	"isA5"	"isA6"	"isA7"	"isA8"	"isA9"	"statePreventedBy"	"duration"	"onDeath"	"skillScriptParam"	"element"	"pulseRateInMs"	"pulseRateInMsClient"	"pulseSkill"	"iconOrder"	"uiIcon"	"uiIconTexture"	"unknown32"	"unknown34"	"iconBackColor"	"iconTooltipStringHellgate"	"iconTooltipStringMythos"	"iconTooltipStringAll"	"assocState1"	"assocState2"	"assocState3"	"bitmask01"	"gameFlag"	"bitmask02"
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"3,63,0,-1,0,-1"	"DrawHealth"	22836	"DrawHealth"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49224
"1,63,0,-1,0,-1"	"sfx_silhouetteflames"	23092	"sfx_silhouetteflames"	1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	178	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	278616
"1,63,0,-1,0,-1"	"healing_prayer"	25396	"HealingPrayer"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	0	-1	0	0		5	"Healing_Prayer"	"skilltree_atlas"	2	"skill back big"	60	759	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"critical_prayer"	20533	"CriticalPrayer"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Critical Prayer"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"cleanse_prayer"	27189	"CleansePrayer"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"placeholder_icon_1"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"chocolate_fog"	25652	"chocolate_fog"	256	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"on_chocolate_fog"	25908	"on_chocolate_fog"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		40	"chocolate_fog"	"skilltree_atlas"	67	"skill back pointy"	3	760	-1	-1	-1	-1	-1	0	-1	81936
"1,63,0,-1,0,-1"	"crouch"	26676	"crouch"	824	1	741	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		40	"Crouch"	"skilltree_atlas"	2	"skill back big"	60	761	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"CrouchMastery_regen"	25141		824	741	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		41	"Crouch Mastery Regen"	"skilltree_atlas"	2	"skill back big"	60	763	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"CrouchMastery_elemental"	18998		824	741	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		42	"Crouch_Mastery_Elemental"	"skilltree_atlas"	2	"skill back big"	60	764	-1	-1	-1	-1	-1	0	-1	16440
"1,63,0,-1,0,-1"	"corpse_eaten_1"	26932	"corpse_eaten_1"	2	292	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		40	"Corpse Heal"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"corpse_eaten_2"	27188	"corpse_eaten_2"	2	292	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		40	"Corpse Heal"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"corpse_eaten_3"	27444	"corpse_eaten_3"	2	292	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2	-1	0	0		40	"Corpse Heal"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	-1	-1	-1	-1	0	-1	16384
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"panic"	29748	"panic"	1	741	318	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		40	"Panic"	"skilltree_atlas"	2	"skill back big"	60	1257	-1	-1	-1	-1	-1	0	-1	16440
"3,63,0,-1,0,-1"	"clear_ai_targeting"	30004		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49688
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"3,63,0,-1,0,-1"	"dual_melee"	17717		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49208
"3,63,0,-1,0,-1"	"anointed_1"	17973	"anointed_1"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"anointed_2"	18229	"anointed_2"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"anointed_3"	18485	"anointed_3"	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"debuff_attack"	18997	"debuff_attack"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		5	"Debuff Attack"	"skilltree_atlas"	2	"skill back pointy"	3	-1	-1	-1	-1	-1	-1	0	-1	81976
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"armor_aura"	20789	"Aura_Armor"	725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		40	"Armor Aura"	"skilltree_atlas"	2	"skill back big"	60	1177	-1	-1	-1	-1	-1	0	-1	16400
"1,63,0,-1,0,-1"	"player_dead"	21045	"PlayerDead"	3	297	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16720
"1,63,0,-1,0,-1"	"damage_mastery"	21557		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16432
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"pet_skill_stat_holder"	26421		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16434
"1,63,0,-1,0,-1"	"shield_spin"	26677	"ShieldSpin"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16504
"3,63,0,-1,0,-1"	"effect_mod_ac"	26933	"effects/mod_ac/mod_ac"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		3	"spell_off_powerswing"	"skilltree_atlas"	2		-1	-1	-1	-1	-1	-1	-1	0	-1	32792
"1,63,0,-1,0,-1"	"dont_draw_quick"	27445	"DontDrawQuick"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"elemental_resistance_aura"	27701	"Aura_ElementalResist"	725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		40	"Elemental Resistance Aura"	"skilltree_atlas"	2	"skill back big"	60	735	-1	-1	-1	-1	-1	0	-1	16400
"3,63,0,-1,0,-1"	"skill_raise_bloodling"	27957	"abilities/raisebloodling/raisebloodling"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"1,63,0,-1,0,-1"	"shrieker_screecher_drain"	28213		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16472
"3,63,0,-1,0,-1"	"skill_lower_degen_bloodling"	28469		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32816
"3,63,0,-1,0,-1"	"skill_increase_stun"	28725		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		4	"spell_off_areastun"	"skilltree_atlas"	2		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_increase_stun_time"	28981		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		4	"spell_off_areastun"	"skilltree_atlas"	2		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"effect_bleed"	20279	"effects/bleed/bleed"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	"26,500,0"	0	"EffectOnBleed"	1	"skill_blood_bleed"	"skilltree_atlas"	2		-1	-1	-1	-1	-1	-1	-1	0	-1	163928
"3,63,0,-1,0,-1"	"effect_cause_bleed"	29237		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32792
"3,63,0,-1,0,-1"	"skill_bleed_increase"	29493		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_bleed_time"	29749		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_increase_sp_blade"	30005		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_gain_mana_bladed"	30261		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_crit_damage_bladed"	30517		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_health_from_bleeding"	30773		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"skill_bloodling_heals"	31029		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32824
"3,63,0,-1,0,-1"	"is_bloodling"	31285	"pets/bloodling"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	32792
"3,63,0,-1,0,-1"	"escape"	22579	"Escape"	277	2	259	365	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		37	"Escape Icon"	"skilltree_atlas"	2	"skill back big"	60	-1	-1	741	-1	-1	-1	0	-1	50040
"1,63,0,-1,0,-1"	"stealth"	12342	"Stealth"	2	365	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		37	"Stealth"	"skilltree_atlas"	2	"skill back big"	60	747	-1	-1	-1	-1	-1	0	-1	16696
"1,63,0,-1,0,-1"	"stealth_reveal"	12598		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"stealth_reveal_1"	28982	"StealthReveal_1"	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"stealth_reveal_2"	29238	"StealthReveal_2"	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"stealth_reveal_3"	29494	"StealthReveal_3"	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"stealth_reveal_nearly"	13878	"StealthRevealNearly"	1	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16472
"1,63,0,-1,0,-1"	"stealth_reveal_success"	12854	"StealthRevealSuccess"	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"stealth_reveal_cleared"	13110	"StealthRevealCleared"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"stealth_immune"	16694		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"3,63,0,-1,0,-1"	"weather"	14134		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49176
"1,63,0,-1,0,-1"	"snow"	14390	"snow"	440	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"3,63,0,-1,0,-1"	"auto_party"	14646		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		1	"skill_multiplayer"	"skilltree_atlas"	2	"skill back big"	62	-1	-1	765	-1	-1	-1	0	-1	311296
"3,63,0,-1,0,-1"	"level_always_active"	17974		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	49152
"1,63,0,-1,0,-1"	"quest_rts"	16950	"Quest_Rts"	449	443	256	498	335	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"quest_rts_redout"	29252	"quest_rts_redout"	444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"quest_rts_hope"	27972	"quest_rts_hope"	444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16664
"1,63,0,-1,0,-1"	"no_first_person"	17206	"ThirdPersonOnly"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"first_person_only"	13111	"FirstPersonOnly"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"1,63,0,-1,0,-1"	"use_target_position_override"	17462		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16384
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"2,63,0,-1,0,-1"		0		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	0
"1,63,0,-1,0,-1"	"quest_hidden"	19254	"quest_hidden"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"chargeup"	20278		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"chargeup_release"	20534		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"chargeup_dmg_1"	19510	"chargeup_dmg_1"	455	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"chargeup_dmg_2"	19766	"chargeup_dmg_2"	455	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"chargeup_dmg_3"	20022	"chargeup_dmg_3"	455	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	2	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
"1,63,0,-1,0,-1"	"buildup"	21046		2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	0	0		0			-1		-1	-1	-1	-1	-1	-1	-1	0	-1	16408
